user_id,zone_date,zone_score,zone_focus,zone_calm,zone_posture,create_date,update_date
tamabi012,5/17/16,,43,15,14,5/19/16,5/19/16
tamabi012,5/17/16,,43,15,14,5/20/16,5/20/16
tamabi012,5/17/16,,39,27,11,5/17/16,5/17/16
tamabi012,5/17/16,,39,27,11,5/19/16,5/19/16
tamabi012,5/17/16,,39,27,11,5/20/16,5/20/16
tamabi012,5/17/16,,95,64,41,5/17/16,5/17/16
tamabi012,5/17/16,,95,64,41,5/19/16,5/19/16
tamabi012,5/17/16,,95,64,41,5/20/16,5/20/16
tamabi012,5/17/16,,72,26,61,5/17/16,5/17/16
tamabi012,5/17/16,,72,26,61,5/19/16,5/19/16
tamabi012,5/17/16,,72,26,61,5/20/16,5/20/16
tamabi012,5/17/16,,88,0,18,5/17/16,5/17/16
tamabi012,5/17/16,,88,0,18,5/19/16,5/19/16
tamabi012,5/17/16,,88,0,18,5/20/16,5/20/16
tamabi012,5/17/16,,54,15,47,5/17/16,5/17/16
tamabi012,5/17/16,,54,15,47,5/19/16,5/19/16
tamabi012,5/17/16,,54,15,47,5/20/16,5/20/16
tamabi012,5/17/16,,66,81,49,5/17/16,5/17/16
tamabi012,5/17/16,,66,81,49,5/19/16,5/19/16
tamabi012,5/17/16,,66,81,49,5/20/16,5/20/16
tamabi012,5/17/16,,63,79,64,5/17/16,5/17/16
tamabi012,5/17/16,,63,79,64,5/19/16,5/19/16
tamabi012,5/17/16,,63,79,64,5/20/16,5/20/16
tamabi012,5/17/16,,38,67,66,5/17/16,5/17/16
tamabi012,5/17/16,,38,67,66,5/19/16,5/19/16
tamabi012,5/17/16,,38,67,66,5/20/16,5/20/16
tamabi012,5/17/16,,41,64,78,5/17/16,5/17/16
tamabi012,5/17/16,,41,64,78,5/19/16,5/19/16
tamabi012,5/17/16,,41,64,78,5/20/16,5/20/16
tamabi012,5/17/16,,25,58,84,5/17/16,5/17/16
tamabi012,5/17/16,,25,58,84,5/19/16,5/19/16
tamabi012,5/17/16,,25,58,84,5/20/16,5/20/16
tamabi012,5/17/16,,42,74,83,5/17/16,5/17/16
tamabi012,5/17/16,,42,74,83,5/19/16,5/19/16
tamabi012,5/17/16,,42,74,83,5/20/16,5/20/16
tamabi012,5/17/16,,27,13,80,5/17/16,5/17/16
tamabi012,5/17/16,,27,13,80,5/19/16,5/19/16
tamabi012,5/17/16,,27,13,80,5/20/16,5/20/16
tamabi012,5/17/16,,27,41,44,5/17/16,5/17/16
tamabi012,5/17/16,,27,41,44,5/19/16,5/19/16
tamabi012,5/17/16,,27,41,44,5/20/16,5/20/16
tamabi012,5/17/16,,40,16,58,5/17/16,5/17/16
tamabi012,5/17/16,,40,16,58,5/19/16,5/19/16
tamabi012,5/17/16,,40,16,58,5/20/16,5/20/16
tamabi012,5/17/16,,20,18,42,5/17/16,5/17/16
tamabi012,5/17/16,,20,18,42,5/19/16,5/19/16
tamabi012,5/17/16,,20,18,42,5/20/16,5/20/16
tamabi012,5/17/16,,36,0,38,5/17/16,5/17/16
tamabi012,5/17/16,,36,0,38,5/19/16,5/19/16
tamabi012,5/17/16,,36,0,38,5/20/16,5/20/16
tamabi012,5/17/16,,27,48,54,5/17/16,5/17/16
tamabi012,5/17/16,,27,48,54,5/19/16,5/19/16
tamabi012,5/17/16,,27,48,54,5/20/16,5/20/16
tamabi012,5/17/16,,37,44,68,5/17/16,5/17/16
tamabi012,5/17/16,,37,44,68,5/19/16,5/19/16
tamabi012,5/17/16,,37,44,68,5/20/16,5/20/16
tamabi012,5/17/16,,25,77,85,5/17/16,5/17/16
tamabi012,5/17/16,,25,77,85,5/19/16,5/19/16
tamabi012,5/17/16,,25,77,85,5/20/16,5/20/16
tamabi012,5/17/16,,28,78,88,5/17/16,5/17/16
tamabi012,5/17/16,,28,78,88,5/19/16,5/19/16
tamabi012,5/17/16,,28,78,88,5/20/16,5/20/16
tamabi012,5/17/16,,41,26,89,5/17/16,5/17/16
tamabi012,5/17/16,,41,26,89,5/19/16,5/19/16
tamabi012,5/17/16,,41,26,89,5/20/16,5/20/16
tamabi012,5/17/16,,38,41,85,5/17/16,5/17/16
tamabi012,5/17/16,,38,41,85,5/19/16,5/19/16
tamabi012,5/17/16,,38,41,85,5/20/16,5/20/16
tamabi012,5/17/16,,38,46,53,5/17/16,5/17/16
tamabi012,5/17/16,,38,46,53,5/19/16,5/19/16
tamabi012,5/17/16,,38,46,53,5/20/16,5/20/16
tamabi012,5/17/16,,36,44,38,5/17/16,5/17/16
tamabi012,5/17/16,,36,44,38,5/19/16,5/19/16
tamabi012,5/17/16,,36,44,38,5/20/16,5/20/16
tamabi012,5/17/16,,24,46,86,5/17/16,5/17/16
tamabi012,5/17/16,,24,46,86,5/19/16,5/19/16
tamabi012,5/17/16,,24,46,86,5/20/16,5/20/16
tamabi012,5/17/16,,56,60,75,5/17/16,5/17/16
tamabi012,5/17/16,,56,60,75,5/19/16,5/19/16
tamabi012,5/17/16,,56,60,75,5/20/16,5/20/16
tamabi012,5/17/16,,26,71,81,5/17/16,5/17/16
tamabi012,5/17/16,,26,71,81,5/19/16,5/19/16
tamabi012,5/17/16,,26,71,81,5/20/16,5/20/16
tamabi012,5/17/16,,29,50,84,5/17/16,5/17/16
tamabi012,5/17/16,,29,50,84,5/19/16,5/19/16
tamabi012,5/17/16,,29,50,84,5/20/16,5/20/16
tamabi012,5/17/16,,25,65,89,5/17/16,5/17/16
tamabi012,5/17/16,,25,65,89,5/19/16,5/19/16
tamabi012,5/17/16,,25,65,89,5/20/16,5/20/16
tamabi012,5/17/16,,27,57,88,5/17/16,5/17/16
tamabi012,5/17/16,,27,57,88,5/19/16,5/19/16
tamabi012,5/17/16,,27,57,88,5/20/16,5/20/16
tamabi012,5/17/16,,41,8,70,5/17/16,5/17/16
tamabi012,5/17/16,,41,8,70,5/19/16,5/19/16
tamabi012,5/17/16,,41,8,70,5/20/16,5/20/16
tamabi012,5/17/16,,38,46,44,5/17/16,5/17/16
tamabi012,5/17/16,,38,46,44,5/19/16,5/19/16
tamabi012,5/17/16,,38,46,44,5/20/16,5/20/16
tamabi012,5/17/16,,34,92,68,5/17/16,5/17/16
tamabi012,5/17/16,,34,92,68,5/19/16,5/19/16
tamabi012,5/17/16,,34,92,68,5/20/16,5/20/16
tamabi012,5/17/16,,36,81,79,5/17/16,5/17/16
tamabi012,5/17/16,,36,81,79,5/19/16,5/19/16
tamabi012,5/17/16,,36,81,79,5/20/16,5/20/16
tamabi012,5/17/16,,31,76,93,5/17/16,5/17/16
tamabi012,5/17/16,,31,76,93,5/19/16,5/19/16
tamabi012,5/17/16,,31,76,93,5/20/16,5/20/16
tamabi012,5/17/16,,36,19,57,5/17/16,5/17/16
tamabi012,5/17/16,,36,19,57,5/19/16,5/19/16
tamabi012,5/17/16,,36,19,57,5/20/16,5/20/16
tamabi012,5/17/16,,37,36,60,5/17/16,5/17/16
tamabi012,5/17/16,,37,36,60,5/19/16,5/19/16
tamabi012,5/17/16,,37,36,60,5/20/16,5/20/16
tamabi012,5/17/16,,36,64,65,5/17/16,5/17/16
tamabi012,5/17/16,,36,64,65,5/19/16,5/19/16
tamabi012,5/17/16,,36,64,65,5/20/16,5/20/16
tamabi012,5/17/16,,35,54,79,5/17/16,5/17/16
tamabi012,5/17/16,,35,54,79,5/19/16,5/19/16
tamabi012,5/17/16,,35,54,79,5/20/16,5/20/16
tamabi012,5/17/16,,36,74,84,5/17/16,5/17/16
tamabi012,5/17/16,,36,74,84,5/19/16,5/19/16
tamabi012,5/17/16,,36,74,84,5/20/16,5/20/16
tamabi012,5/17/16,,27,81,82,5/17/16,5/17/16
tamabi012,5/17/16,,27,81,82,5/19/16,5/19/16
tamabi012,5/17/16,,27,81,82,5/20/16,5/20/16
tamabi012,5/17/16,,37,67,79,5/17/16,5/17/16
tamabi012,5/17/16,,37,67,79,5/19/16,5/19/16
tamabi012,5/17/16,,37,67,79,5/20/16,5/20/16
tamabi012,5/17/16,,38,68,82,5/17/16,5/17/16
tamabi012,5/17/16,,38,68,82,5/19/16,5/19/16
tamabi012,5/17/16,,38,68,82,5/20/16,5/20/16
tamabi012,5/17/16,,34,83,75,5/17/16,5/17/16
tamabi012,5/17/16,,34,83,75,5/19/16,5/19/16
tamabi012,5/17/16,,34,83,75,5/20/16,5/20/16
tamabi012,5/17/16,,41,49,69,5/17/16,5/17/16
tamabi012,5/17/16,,41,49,69,5/19/16,5/19/16
tamabi012,5/17/16,,41,49,69,5/20/16,5/20/16
tamabi012,5/17/16,,34,77,71,5/17/16,5/17/16
tamabi012,5/17/16,,34,77,71,5/19/16,5/19/16
tamabi012,5/17/16,,34,77,71,5/20/16,5/20/16
tamabi012,5/17/16,,43,56,73,5/17/16,5/17/16
tamabi012,5/17/16,,43,56,73,5/19/16,5/19/16
tamabi012,5/17/16,,43,56,73,5/20/16,5/20/16
tamabi012,5/17/16,,45,53,76,5/17/16,5/17/16
tamabi012,5/17/16,,45,53,76,5/19/16,5/19/16
tamabi012,5/17/16,,45,53,76,5/20/16,5/20/16
tamabi012,5/17/16,,44,67,81,5/17/16,5/17/16
tamabi012,5/17/16,,44,67,81,5/19/16,5/19/16
tamabi012,5/17/16,,44,67,81,5/20/16,5/20/16
tamabi012,5/17/16,,39,70,85,5/17/16,5/17/16
tamabi012,5/17/16,,39,70,85,5/19/16,5/19/16
tamabi012,5/17/16,,39,70,85,5/20/16,5/20/16
tamabi012,5/17/16,,36,54,68,5/17/16,5/17/16
tamabi012,5/17/16,,36,54,68,5/19/16,5/19/16
tamabi012,5/17/16,,36,54,68,5/20/16,5/20/16
tamabi012,5/17/16,,40,80,75,5/17/16,5/17/16
tamabi012,5/17/16,,40,80,75,5/19/16,5/19/16
tamabi012,5/17/16,,40,80,75,5/20/16,5/20/16
tamabi012,5/17/16,,38,88,87,5/17/16,5/17/16
tamabi012,5/17/16,,38,88,87,5/19/16,5/19/16
tamabi012,5/17/16,,38,88,87,5/20/16,5/20/16
tamabi012,5/17/16,,28,84,89,5/17/16,5/17/16
tamabi012,5/17/16,,28,84,89,5/19/16,5/19/16
tamabi012,5/17/16,,28,84,89,5/20/16,5/20/16
tamabi012,5/17/16,,32,59,85,5/17/16,5/17/16
tamabi012,5/17/16,,32,59,85,5/19/16,5/19/16
tamabi012,5/17/16,,32,59,85,5/20/16,5/20/16
tamabi012,5/17/16,,31,76,88,5/17/16,5/17/16
tamabi012,5/17/16,,31,76,88,5/19/16,5/19/16
tamabi012,5/17/16,,31,76,88,5/20/16,5/20/16
tamabi012,5/17/16,,27,56,80,5/17/16,5/17/16
tamabi012,5/17/16,,27,56,80,5/19/16,5/19/16
tamabi012,5/17/16,,27,56,80,5/20/16,5/20/16
tamabi012,5/17/16,,38,58,81,5/17/16,5/17/16
tamabi012,5/17/16,,38,58,81,5/19/16,5/19/16
tamabi012,5/17/16,,38,58,81,5/20/16,5/20/16
tamabi012,5/17/16,,49,73,80,5/17/16,5/17/16
tamabi012,5/17/16,,49,73,80,5/19/16,5/19/16
tamabi012,5/17/16,,49,73,80,5/20/16,5/20/16
tamabi012,5/17/16,,32,33,77,5/17/16,5/17/16
tamabi012,5/17/16,,32,33,77,5/19/16,5/19/16
tamabi012,5/17/16,,32,33,77,5/20/16,5/20/16
tamabi012,5/17/16,,24,66,80,5/17/16,5/17/16
tamabi012,5/17/16,,24,66,80,5/19/16,5/19/16
tamabi012,5/17/16,,24,66,80,5/20/16,5/20/16
tamabi012,5/17/16,,61,12,13,5/17/16,5/17/16
tamabi012,5/17/16,,61,12,13,5/19/16,5/19/16
tamabi012,5/17/16,,61,12,13,5/20/16,5/20/16
tamabi012,5/17/16,,48,18,29,5/17/16,5/17/16
tamabi012,5/17/16,,48,18,29,5/19/16,5/19/16
tamabi012,5/17/16,,48,18,29,5/20/16,5/20/16
tamabi012,5/17/16,,43,32,33,5/17/16,5/17/16
tamabi012,5/17/16,,43,32,33,5/19/16,5/19/16
tamabi012,5/17/16,,43,32,33,5/20/16,5/20/16
tamabi012,5/17/16,,36,29,33,5/17/16,5/17/16
tamabi012,5/17/16,,36,29,33,5/19/16,5/19/16
tamabi012,5/17/16,,36,29,33,5/20/16,5/20/16
tamabi012,5/17/16,,46,31,61,5/17/16,5/17/16
tamabi012,5/17/16,,46,31,61,5/19/16,5/19/16
tamabi012,5/17/16,,46,31,61,5/20/16,5/20/16
tamabi012,5/17/16,,50,31,23,5/17/16,5/17/16
tamabi012,5/17/16,,50,31,23,5/19/16,5/19/16
tamabi012,5/17/16,,50,31,23,5/20/16,5/20/16
tamabi012,5/17/16,,37,28,53,5/17/16,5/17/16
tamabi012,5/17/16,,37,28,53,5/19/16,5/19/16
tamabi012,5/17/16,,37,28,53,5/20/16,5/20/16
tamabi012,5/17/16,,43,62,58,5/17/16,5/17/16
tamabi012,5/17/16,,43,62,58,5/19/16,5/19/16
tamabi012,5/17/16,,43,62,58,5/20/16,5/20/16
tamabi012,5/17/16,,43,2,53,5/17/16,5/17/16
tamabi012,5/17/16,,43,2,53,5/19/16,5/19/16
tamabi012,5/17/16,,43,2,53,5/20/16,5/20/16
tamabi012,5/17/16,,65,38,56,5/17/16,5/17/16
tamabi012,5/17/16,,65,38,56,5/19/16,5/19/16
tamabi012,5/17/16,,65,38,56,5/20/16,5/20/16
tamabi012,5/17/16,,36,30,63,5/17/16,5/17/16
tamabi012,5/17/16,,36,30,63,5/19/16,5/19/16
tamabi012,5/17/16,,36,30,63,5/20/16,5/20/16
tamabi012,5/17/16,,36,46,66,5/17/16,5/17/16
tamabi012,5/17/16,,36,46,66,5/19/16,5/19/16
tamabi012,5/17/16,,36,46,66,5/20/16,5/20/16
tamabi012,5/17/16,,31,25,54,5/17/16,5/17/16
tamabi012,5/17/16,,31,25,54,5/19/16,5/19/16
tamabi012,5/17/16,,31,25,54,5/20/16,5/20/16
tamabi012,5/17/16,,44,33,67,5/17/16,5/17/16
tamabi012,5/17/16,,44,33,67,5/19/16,5/19/16
tamabi012,5/17/16,,44,33,67,5/20/16,5/20/16
tamabi012,5/17/16,,38,29,66,5/17/16,5/17/16
tamabi012,5/17/16,,38,29,66,5/19/16,5/19/16
tamabi012,5/17/16,,38,29,66,5/20/16,5/20/16
tamabi012,5/17/16,,49,35,60,5/17/16,5/17/16
tamabi012,5/17/16,,49,35,60,5/19/16,5/19/16
tamabi012,5/17/16,,49,35,60,5/20/16,5/20/16
tamabi012,5/17/16,,25,17,58,5/17/16,5/17/16
tamabi012,5/17/16,,25,17,58,5/19/16,5/19/16
tamabi012,5/17/16,,25,17,58,5/20/16,5/20/16
tamabi012,5/17/16,,32,38,66,5/17/16,5/17/16
tamabi012,5/17/16,,32,38,66,5/19/16,5/19/16
tamabi012,5/17/16,,32,38,66,5/20/16,5/20/16
tamabi012,5/17/16,,29,20,69,5/17/16,5/17/16
tamabi012,5/17/16,,29,20,69,5/19/16,5/19/16
tamabi012,5/17/16,,29,20,69,5/20/16,5/20/16
tamabi012,5/17/16,,30,30,69,5/17/16,5/17/16
tamabi012,5/17/16,,30,30,69,5/19/16,5/19/16
tamabi012,5/17/16,,30,30,69,5/20/16,5/20/16
tamabi012,5/17/16,,22,15,59,5/17/16,5/17/16
tamabi012,5/17/16,,22,15,59,5/19/16,5/19/16
tamabi012,5/17/16,,22,15,59,5/20/16,5/20/16
tamabi012,5/17/16,,34,34,60,5/17/16,5/17/16
tamabi012,5/17/16,,34,34,60,5/19/16,5/19/16
tamabi012,5/17/16,,34,34,60,5/20/16,5/20/16
tamabi012,5/17/16,,37,37,62,5/17/16,5/17/16
tamabi012,5/17/16,,37,37,62,5/19/16,5/19/16
tamabi012,5/17/16,,37,37,62,5/20/16,5/20/16
tamabi012,5/17/16,,30,27,73,5/17/16,5/17/16
tamabi012,5/17/16,,30,27,73,5/19/16,5/19/16
tamabi012,5/17/16,,30,27,73,5/20/16,5/20/16
tamabi012,5/17/16,,27,48,66,5/17/16,5/17/16
tamabi012,5/17/16,,27,48,66,5/19/16,5/19/16
tamabi012,5/17/16,,27,48,66,5/20/16,5/20/16
tamabi012,5/17/16,,40,5,64,5/17/16,5/17/16
tamabi012,5/17/16,,40,5,64,5/19/16,5/19/16
tamabi012,5/17/16,,40,5,64,5/20/16,5/20/16
tamabi012,5/17/16,,33,0,70,5/17/16,5/17/16
tamabi012,5/17/16,,33,0,70,5/19/16,5/19/16
tamabi012,5/17/16,,33,0,70,5/20/16,5/20/16
tamabi012,5/17/16,,24,59,65,5/17/16,5/17/16
tamabi012,5/17/16,,24,59,65,5/19/16,5/19/16
tamabi012,5/17/16,,24,59,65,5/20/16,5/20/16
tamabi012,5/17/16,,34,61,68,5/17/16,5/17/16
tamabi012,5/17/16,,34,61,68,5/19/16,5/19/16
tamabi012,5/17/16,,34,61,68,5/20/16,5/20/16
tamabi012,5/17/16,,34,40,66,5/17/16,5/17/16
tamabi012,5/17/16,,34,40,66,5/19/16,5/19/16
tamabi012,5/17/16,,34,40,66,5/20/16,5/20/16
tamabi012,5/17/16,,41,25,64,5/17/16,5/17/16
tamabi012,5/17/16,,41,25,64,5/19/16,5/19/16
tamabi012,5/17/16,,41,25,64,5/20/16,5/20/16
tamabi012,5/17/16,,23,40,64,5/17/16,5/17/16
tamabi012,5/17/16,,23,40,64,5/19/16,5/19/16
tamabi012,5/17/16,,23,40,64,5/20/16,5/20/16
tamabi012,5/17/16,,35,28,66,5/17/16,5/17/16
tamabi012,5/17/16,,35,28,66,5/19/16,5/19/16
tamabi012,5/17/16,,35,28,66,5/20/16,5/20/16
tamabi012,5/17/16,,36,12,49,5/17/16,5/17/16
tamabi012,5/17/16,,36,12,49,5/19/16,5/19/16
tamabi012,5/17/16,,36,12,49,5/20/16,5/20/16
tamabi012,5/17/16,,37,54,57,5/17/16,5/17/16
tamabi012,5/17/16,,37,54,57,5/19/16,5/19/16
tamabi012,5/17/16,,37,54,57,5/20/16,5/20/16
tamabi012,5/17/16,,59,28,45,5/17/16,5/17/16
tamabi012,5/17/16,,59,28,45,5/19/16,5/19/16
tamabi012,5/17/16,,59,28,45,5/20/16,5/20/16
tamabi012,5/17/16,,32,20,78,5/17/16,5/17/16
tamabi012,5/17/16,,32,20,78,5/19/16,5/19/16
tamabi012,5/17/16,,32,20,78,5/20/16,5/20/16
tamabi012,5/17/16,,42,51,83,5/17/16,5/17/16
tamabi012,5/17/16,,42,51,83,5/19/16,5/19/16
tamabi012,5/17/16,,42,51,83,5/20/16,5/20/16
tamabi012,5/17/16,,36,69,82,5/17/16,5/17/16
tamabi012,5/17/16,,36,69,82,5/19/16,5/19/16
tamabi012,5/17/16,,36,69,82,5/20/16,5/20/16
tamabi012,5/17/16,,52,59,71,5/17/16,5/17/16
tamabi012,5/17/16,,52,59,71,5/19/16,5/19/16
tamabi012,5/17/16,,52,59,71,5/20/16,5/20/16
tamabi012,5/17/16,,45,68,61,5/17/16,5/17/16
tamabi012,5/17/16,,45,68,61,5/19/16,5/19/16
tamabi012,5/17/16,,45,68,61,5/20/16,5/20/16
tamabi012,5/17/16,,29,45,64,5/17/16,5/17/16
tamabi012,5/17/16,,29,45,64,5/19/16,5/19/16
tamabi012,5/17/16,,29,45,64,5/20/16,5/20/16
tamabi012,5/17/16,,43,35,76,5/17/16,5/17/16
tamabi012,5/17/16,,43,35,76,5/19/16,5/19/16
tamabi012,5/17/16,,43,35,76,5/20/16,5/20/16
tamabi012,5/17/16,,28,70,79,5/17/16,5/17/16
tamabi012,5/17/16,,28,70,79,5/19/16,5/19/16
tamabi012,5/17/16,,28,70,79,5/20/16,5/20/16
tamabi012,5/17/16,,42,50,66,5/17/16,5/17/16
tamabi012,5/17/16,,42,50,66,5/19/16,5/19/16
tamabi012,5/17/16,,42,50,66,5/20/16,5/20/16
tamabi012,5/17/16,,30,50,75,5/17/16,5/17/16
tamabi012,5/17/16,,30,50,75,5/19/16,5/19/16
tamabi012,5/17/16,,30,50,75,5/20/16,5/20/16
tamabi012,5/17/16,,28,22,79,5/17/16,5/17/16
tamabi012,5/17/16,,28,22,79,5/19/16,5/19/16
tamabi012,5/17/16,,28,22,79,5/20/16,5/20/16
tamabi012,5/17/16,,33,69,86,5/17/16,5/17/16
tamabi012,5/17/16,,33,69,86,5/19/16,5/19/16
tamabi012,5/17/16,,33,69,86,5/20/16,5/20/16
tamabi012,5/17/16,,24,70,80,5/17/16,5/17/16
tamabi012,5/17/16,,24,70,80,5/19/16,5/19/16
tamabi012,5/17/16,,24,70,80,5/20/16,5/20/16
tamabi012,5/17/16,,35,76,68,5/17/16,5/17/16
tamabi012,5/17/16,,35,76,68,5/19/16,5/19/16
tamabi012,5/17/16,,35,76,68,5/20/16,5/20/16
tamabi012,5/17/16,,38,2,41,5/17/16,5/17/16
tamabi012,5/17/16,,38,2,41,5/19/16,5/19/16
tamabi012,5/17/16,,38,2,41,5/20/16,5/20/16
tamabi012,5/17/16,,22,17,35,5/17/16,5/17/16
tamabi012,5/17/16,,22,17,35,5/19/16,5/19/16
tamabi012,5/17/16,,22,17,35,5/20/16,5/20/16
tamabi012,5/17/16,,32,11,60,5/17/16,5/17/16
tamabi012,5/17/16,,32,11,60,5/19/16,5/19/16
tamabi012,5/17/16,,32,11,60,5/20/16,5/20/16
tamabi012,5/17/16,,41,35,12,5/17/16,5/17/16
tamabi012,5/17/16,,41,35,12,5/19/16,5/19/16
tamabi012,5/17/16,,41,35,12,5/20/16,5/20/16
tamabi012,5/17/16,,55,42,31,5/17/16,5/17/16
tamabi012,5/17/16,,55,42,31,5/19/16,5/19/16
tamabi012,5/17/16,,55,42,31,5/20/16,5/20/16
tamabi012,5/17/16,,51,41,45,5/17/16,5/17/16
tamabi012,5/17/16,,51,41,45,5/19/16,5/19/16
tamabi012,5/17/16,,51,41,45,5/20/16,5/20/16
tamabi012,5/17/16,,25,19,30,5/17/16,5/17/16
tamabi012,5/17/16,,25,19,30,5/19/16,5/19/16
tamabi012,5/17/16,,25,19,30,5/20/16,5/20/16
tamabi012,5/17/16,,56,0,37,5/17/16,5/17/16
tamabi012,5/17/16,,56,0,37,5/19/16,5/19/16
tamabi012,5/17/16,,56,0,37,5/20/16,5/20/16
tamabi012,5/17/16,,35,18,44,5/17/16,5/17/16
tamabi012,5/17/16,,35,18,44,5/19/16,5/19/16
tamabi012,5/17/16,,35,18,44,5/20/16,5/20/16
tamabi012,5/17/16,,50,51,61,5/17/16,5/17/16
tamabi012,5/17/16,,50,51,61,5/19/16,5/19/16
tamabi012,5/17/16,,50,51,61,5/20/16,5/20/16
tamabi012,5/17/16,,36,16,24,5/17/16,5/17/16
tamabi012,5/17/16,,36,16,24,5/19/16,5/19/16
tamabi012,5/17/16,,36,16,24,5/20/16,5/20/16
tamabi012,5/17/16,,35,11,47,5/17/16,5/17/16
tamabi012,5/17/16,,35,11,47,5/19/16,5/19/16
tamabi012,5/17/16,,35,11,47,5/20/16,5/20/16
tamabi012,5/17/16,,49,91,60,5/17/16,5/17/16
tamabi012,5/17/16,,49,91,60,5/19/16,5/19/16
tamabi012,5/17/16,,49,91,60,5/20/16,5/20/16
tamabi012,5/17/16,,35,62,73,5/17/16,5/17/16
