user_id,zone_date,zone_score,zone_focus,zone_calm,zone_posture,create_date,update_date
tamabi018,5/17/16,,33,61,41,5/17/16,5/17/16
tamabi018,5/17/16,,49,42,45,5/17/16,5/17/16
tamabi018,5/17/16,,24,66,58,5/17/16,5/17/16
tamabi018,5/17/16,,43,34,48,5/17/16,5/17/16
tamabi018,5/17/16,,72,29,39,5/17/16,5/17/16
tamabi018,5/17/16,,50,56,20,5/17/16,5/17/16
tamabi018,5/17/16,,68,44,16,5/17/16,5/17/16
tamabi018,5/17/16,,30,75,25,5/17/16,5/17/16
tamabi018,5/17/16,,36,65,37,5/17/16,5/17/16
tamabi018,5/17/16,,47,51,15,5/17/16,5/17/16
tamabi018,5/17/16,,28,56,31,5/17/16,5/17/16
tamabi018,5/17/16,,19,47,17,5/17/16,5/17/16
tamabi018,5/17/16,,29,9,27,5/17/16,5/17/16
tamabi018,5/17/16,,24,21,30,5/17/16,5/17/16
tamabi018,5/17/16,,34,14,46,5/17/16,5/17/16
tamabi018,5/17/16,,27,50,51,5/17/16,5/17/16
tamabi018,5/17/16,,41,61,43,5/17/16,5/17/16
tamabi018,5/17/16,,34,22,51,5/17/16,5/17/16
tamabi018,5/17/16,,57,30,56,5/17/16,5/17/16
tamabi018,5/17/16,,40,6,53,5/17/16,5/17/16
tamabi018,5/17/16,,87,55,70,5/17/16,5/17/16
tamabi018,5/17/16,,72,57,81,5/17/16,5/17/16
tamabi018,5/17/16,,51,67,77,5/17/16,5/17/16
tamabi018,5/17/16,,46,49,83,5/17/16,5/17/16
tamabi018,5/17/16,,71,40,71,5/17/16,5/17/16
tamabi018,5/17/16,,82,56,79,5/17/16,5/17/16
tamabi018,5/17/16,,29,63,52,5/17/16,5/17/16
tamabi018,5/17/16,,43,38,43,5/17/16,5/17/16
tamabi018,5/17/16,,32,18,39,5/17/16,5/17/16
tamabi018,5/17/16,,30,62,45,5/17/16,5/17/16
tamabi018,5/17/16,,33,71,56,5/17/16,5/17/16
tamabi018,5/17/16,,47,34,64,5/17/16,5/17/16
tamabi018,5/17/16,,50,35,81,5/17/16,5/17/16
tamabi018,5/17/16,,25,66,36,5/17/16,5/17/16
tamabi018,5/17/16,,45,45,59,5/17/16,5/17/16
tamabi018,5/17/16,,34,5,46,5/17/16,5/17/16
tamabi018,5/17/16,,70,41,42,5/17/16,5/17/16
tamabi018,5/17/16,,75,13,57,5/17/16,5/17/16
tamabi018,5/17/16,,87,74,64,5/17/16,5/17/16
tamabi018,5/17/16,,93,91,78,5/17/16,5/17/16
tamabi018,5/17/16,,61,84,91,5/17/16,5/17/16
tamabi018,5/17/16,,36,52,78,5/17/16,5/17/16
tamabi018,5/17/16,,37,69,85,5/17/16,5/17/16
tamabi018,5/17/16,,37,88,71,5/17/16,5/17/16
tamabi018,5/17/16,,33,76,49,5/17/16,5/17/16
tamabi018,5/17/16,,52,77,56,5/17/16,5/17/16
tamabi018,5/17/16,,76,59,60,5/17/16,5/17/16
tamabi018,5/17/16,,53,70,74,5/17/16,5/17/16
tamabi018,5/17/16,,17,68,87,5/17/16,5/17/16
tamabi018,5/17/16,,36,49,87,5/17/16,5/17/16
tamabi018,5/17/16,,22,65,79,5/17/16,5/17/16
tamabi018,5/17/16,,19,51,26,5/17/16,5/17/16
tamabi018,5/17/16,,12,26,15,5/17/16,5/17/16
tamabi018,5/17/16,,20,69,33,5/17/16,5/17/16
tamabi018,5/17/16,,36,65,45,5/17/16,5/17/16
tamabi018,5/17/16,,36,89,63,5/17/16,5/17/16
tamabi018,5/17/16,,72,47,68,5/17/16,5/17/16
tamabi018,5/17/16,,100,44,78,5/17/16,5/17/16
tamabi018,5/17/16,,40,31,38,5/17/16,5/17/16
tamabi018,5/17/16,,19,37,45,5/17/16,5/17/16
tamabi018,5/17/16,,36,30,38,5/17/16,5/17/16
tamabi018,5/17/16,,60,0,31,5/17/16,5/17/16
tamabi018,5/17/16,,99,25,60,5/17/16,5/17/16
tamabi018,5/17/16,,67,49,71,5/17/16,5/17/16
tamabi018,5/17/16,,52,75,71,5/17/16,5/17/16
tamabi018,5/17/16,,23,60,73,5/17/16,5/17/16
tamabi018,5/17/16,,43,5,81,5/17/16,5/17/16
tamabi018,5/17/16,,45,45,82,5/17/16,5/17/16
tamabi018,5/17/16,,23,72,75,5/17/16,5/17/16
tamabi018,5/17/16,,45,73,81,5/17/16,5/17/16
tamabi018,5/17/16,,19,63,76,5/17/16,5/17/16
tamabi018,5/17/16,,73,71,79,5/17/16,5/17/16
tamabi018,5/17/16,,49,64,83,5/17/16,5/17/16
tamabi018,5/17/16,,20,58,9,5/17/16,5/17/16
tamabi018,5/17/16,,23,43,25,5/17/16,5/17/16
tamabi018,5/17/16,,19,33,18,5/17/16,5/17/16
tamabi018,5/17/16,,19,41,30,5/17/16,5/17/16
tamabi018,5/17/16,,59,19,20,5/17/16,5/17/16
tamabi018,5/17/16,,31,39,23,5/17/16,5/17/16
tamabi018,5/17/16,,43,57,29,5/17/16,5/17/16
tamabi018,5/17/16,,43,18,36,5/17/16,5/17/16
tamabi018,5/17/16,,66,21,24,5/17/16,5/17/16
tamabi018,5/17/16,,82,34,21,5/17/16,5/17/16
tamabi018,5/17/16,,24,35,35,5/17/16,5/17/16
tamabi018,5/17/16,,45,70,46,5/17/16,5/17/16
tamabi018,5/17/16,,74,42,59,5/17/16,5/17/16
tamabi018,5/17/16,,35,76,48,5/17/16,5/17/16
tamabi018,5/17/16,,59,70,19,5/17/16,5/17/16
tamabi018,5/17/16,,40,18,36,5/17/16,5/17/16
tamabi018,5/17/16,,20,28,25,5/17/16,5/17/16
tamabi018,5/17/16,,13,24,57,5/17/16,5/17/16
tamabi018,5/17/16,,28,40,62,5/17/16,5/17/16
tamabi018,5/17/16,,51,78,75,5/17/16,5/17/16
tamabi018,5/17/16,,70,82,80,5/17/16,5/17/16
tamabi018,5/17/16,,51,70,88,5/17/16,5/17/16
tamabi018,5/17/16,,23,63,75,5/17/16,5/17/16
tamabi018,5/17/16,,22,48,80,5/17/16,5/17/16
tamabi018,5/17/16,,22,37,84,5/17/16,5/17/16
tamabi018,5/17/16,,45,39,77,5/17/16,5/17/16
tamabi018,5/17/16,,33,22,59,5/17/16,5/17/16
tamabi018,5/17/16,,16,29,39,5/17/16,5/17/16
tamabi018,5/17/16,,50,49,67,5/17/16,5/17/16
tamabi018,5/17/16,,46,95,80,5/17/16,5/17/16
tamabi018,5/17/16,,44,56,81,5/17/16,5/17/16
tamabi018,5/17/16,,11,57,62,5/17/16,5/17/16
tamabi018,5/17/16,,17,43,72,5/17/16,5/17/16
tamabi018,5/17/16,,22,36,67,5/17/16,5/17/16
tamabi018,5/17/16,,18,99,80,5/17/16,5/17/16
tamabi018,5/17/16,,22,49,73,5/17/16,5/17/16
tamabi018,5/17/16,,17,61,51,5/17/16,5/17/16
tamabi018,5/17/16,,13,21,25,5/17/16,5/17/16
tamabi018,5/17/16,,55,38,40,5/17/16,5/17/16
tamabi018,5/17/16,,39,28,54,5/17/16,5/17/16
tamabi018,5/17/16,,69,15,56,5/17/16,5/17/16
tamabi018,5/17/16,,26,24,63,5/17/16,5/17/16
tamabi018,5/17/16,,36,47,71,5/17/16,5/17/16
tamabi018,5/17/16,,35,48,70,5/17/16,5/17/16
tamabi018,5/17/16,,56,60,75,5/17/16,5/17/16
tamabi018,5/17/16,,71,10,80,5/17/16,5/17/16
tamabi018,5/17/16,,66,86,76,5/17/16,5/17/16
tamabi018,5/17/16,,40,89,79,5/17/16,5/17/16
tamabi018,5/17/16,,53,77,73,5/17/16,5/17/16
tamabi018,5/17/16,,87,63,69,5/17/16,5/17/16
tamabi018,5/17/16,,65,71,46,5/17/16,5/17/16
tamabi018,5/17/16,,78,68,48,5/17/16,5/17/16
tamabi018,5/17/16,,13,10,28,5/17/16,5/17/16
tamabi018,5/17/16,,26,62,87,5/17/16,5/17/16
tamabi018,5/17/16,,78,55,78,5/17/16,5/17/16
tamabi018,5/17/16,,33,68,83,5/17/16,5/17/16
tamabi018,5/17/16,,28,48,59,5/17/16,5/17/16
tamabi018,5/17/16,,22,15,61,5/17/16,5/17/16
tamabi018,5/17/16,,23,42,92,5/17/16,5/17/16
tamabi018,5/17/16,,24,82,93,5/17/16,5/17/16
tamabi018,5/17/16,,30,49,92,5/17/16,5/17/16
tamabi018,5/17/16,,83,15,79,5/17/16,5/17/16
tamabi018,5/17/16,,19,42,54,5/17/16,5/17/16
tamabi018,5/17/16,,22,46,71,5/17/16,5/17/16
tamabi018,5/17/16,,42,58,77,5/17/16,5/17/16
tamabi018,5/17/16,,90,74,74,5/17/16,5/17/16
tamabi018,5/17/16,,89,27,66,5/17/16,5/17/16
tamabi018,5/17/16,,23,8,62,5/17/16,5/17/16
tamabi018,5/17/16,,23,13,52,5/17/16,5/17/16
tamabi018,5/17/16,,13,22,47,5/17/16,5/17/16
tamabi018,5/17/16,,36,44,31,5/17/16,5/17/16
tamabi018,5/17/16,,23,28,37,5/17/16,5/17/16
tamabi018,5/17/16,,33,27,63,5/17/16,5/17/16
tamabi018,5/17/16,,39,32,64,5/17/16,5/17/16
tamabi018,5/17/16,,35,26,53,5/17/16,5/17/16
tamabi018,5/17/16,,33,29,36,5/17/16,5/17/16
tamabi018,5/17/16,,39,50,38,5/17/16,5/17/16
tamabi018,5/17/16,,36,34,11,5/17/16,5/17/16
tamabi018,5/17/16,,64,0,56,5/17/16,5/17/16
tamabi018,5/17/16,,54,43,64,5/17/16,5/17/16
tamabi018,5/17/16,,100,35,81,5/17/16,5/17/16
tamabi018,5/17/16,,62,0,45,5/17/16,5/17/16
tamabi018,5/17/16,,29,9,16,5/17/16,5/17/16
tamabi018,5/17/16,,26,17,47,5/17/16,5/17/16
tamabi018,5/17/16,,44,26,50,5/17/16,5/17/16
tamabi018,5/17/16,,26,21,23,5/17/16,5/17/16
tamabi018,5/17/16,,55,49,56,5/17/16,5/17/16
tamabi018,5/17/16,,81,66,67,5/17/16,5/17/16
tamabi018,5/17/16,,41,51,64,5/17/16,5/17/16
tamabi018,5/17/16,,57,11,40,5/17/16,5/17/16
tamabi018,5/17/16,,30,29,31,5/17/16,5/17/16
tamabi018,5/17/16,,54,57,25,5/17/16,5/17/16
tamabi018,5/17/16,,25,11,28,5/17/16,5/17/16
tamabi018,5/17/16,,32,19,54,5/17/16,5/17/16
tamabi018,5/17/16,,23,32,60,5/17/16,5/17/16
tamabi018,5/17/16,,36,10,51,5/17/16,5/17/16
tamabi018,5/17/16,,44,2,44,5/17/16,5/17/16
tamabi018,5/17/16,,61,37,31,5/17/16,5/17/16
tamabi018,5/17/16,,47,18,44,5/17/16,5/17/16
tamabi018,5/17/16,,96,1,33,5/17/16,5/17/16
tamabi018,5/17/16,,82,22,40,5/17/16,5/17/16
tamabi018,5/17/16,,49,72,56,5/17/16,5/17/16
tamabi018,5/17/16,,54,81,56,5/17/16,5/17/16
tamabi018,5/17/16,,40,48,51,5/17/16,5/17/16
tamabi018,5/17/16,,31,71,55,5/17/16,5/17/16
tamabi018,5/17/16,,32,99,51,5/17/16,5/17/16
tamabi018,5/17/16,,34,92,62,5/17/16,5/17/16
tamabi018,5/17/16,,22,41,51,5/17/16,5/17/16
tamabi018,5/17/16,,40,21,24,5/17/16,5/17/16
tamabi018,5/17/16,,26,13,28,5/17/16,5/17/16
tamabi018,5/17/16,,32,23,32,5/17/16,5/17/16
tamabi018,5/17/16,,77,15,31,5/17/16,5/17/16
tamabi018,5/17/16,,54,4,33,5/17/16,5/17/16
tamabi018,5/17/16,,30,0,54,5/17/16,5/17/16
tamabi018,5/17/16,,12,25,76,5/17/16,5/17/16
tamabi018,5/17/16,,29,45,52,5/17/16,5/17/16
tamabi018,5/17/16,,54,10,74,5/17/16,5/17/16
tamabi018,5/17/16,,100,0,76,5/17/16,5/17/16
tamabi018,5/17/16,,70,31,77,5/17/16,5/17/16
tamabi018,5/17/16,,67,74,11,5/17/16,5/17/16
tamabi018,5/17/16,,38,27,23,5/17/16,5/17/16
tamabi018,5/17/16,,28,13,22,5/17/16,5/17/16
tamabi018,5/17/16,,30,34,31,5/17/16,5/17/16
tamabi018,5/17/16,,54,80,58,5/17/16,5/17/16
tamabi018,5/17/16,,83,75,66,5/17/16,5/17/16
tamabi018,5/17/16,,53,70,77,5/17/16,5/17/16
tamabi018,5/17/16,,47,79,78,5/17/16,5/17/16
tamabi018,5/17/16,,56,83,69,5/17/16,5/17/16
tamabi018,5/17/16,,25,51,82,5/17/16,5/17/16
tamabi018,5/17/16,,23,91,84,5/17/16,5/17/16
tamabi018,5/17/16,,24,88,72,5/17/16,5/17/16
tamabi018,5/17/16,,33,94,81,5/17/16,5/17/16
tamabi018,5/17/16,,13,63,70,5/17/16,5/17/16
tamabi018,5/17/16,,17,64,69,5/17/16,5/17/16
tamabi018,5/17/16,,53,69,64,5/17/16,5/17/16
tamabi018,5/17/16,,34,34,35,5/17/16,5/17/16
tamabi018,5/17/16,,36,46,37,5/17/16,5/17/16
tamabi018,5/17/16,,39,98,50,5/17/16,5/17/16
tamabi018,5/17/16,,53,81,40,5/17/16,5/17/16
tamabi018,5/17/16,,98,78,59,5/17/16,5/17/16
tamabi018,5/17/16,,25,34,72,5/17/16,5/17/16
tamabi018,5/17/16,,46,26,78,5/17/16,5/17/16
tamabi018,5/17/16,,64,34,69,5/17/16,5/17/16
tamabi018,5/17/16,,28,28,69,5/17/16,5/17/16
tamabi018,5/17/16,,33,84,63,5/17/16,5/17/16
tamabi018,5/17/16,,23,37,67,5/17/16,5/17/16
tamabi018,5/17/16,,14,34,58,5/17/16,5/17/16
tamabi018,5/17/16,,25,81,42,5/17/16,5/17/16
tamabi018,5/17/16,,19,37,56,5/17/16,5/17/16
tamabi018,5/17/16,,30,50,60,5/17/16,5/17/16
tamabi018,5/17/16,,28,45,41,5/17/16,5/17/16
tamabi018,5/17/16,,49,35,33,5/17/16,5/17/16
tamabi018,5/17/16,,44,76,53,5/17/16,5/17/16
tamabi018,5/17/16,,20,41,62,5/17/16,5/17/16
tamabi018,5/17/16,,24,87,17,5/17/16,5/17/16
tamabi018,5/17/16,,31,83,37,5/17/16,5/17/16
tamabi018,5/17/16,,24,44,50,5/17/16,5/17/16
tamabi018,5/17/16,,28,75,69,5/17/16,5/17/16
tamabi018,5/17/16,,42,56,39,5/17/16,5/17/16
tamabi018,5/17/16,,67,28,50,5/17/16,5/17/16
tamabi018,5/17/16,,47,72,50,5/17/16,5/17/16
tamabi018,5/17/16,,32,74,38,5/17/16,5/17/16
tamabi018,5/17/16,,32,68,53,5/17/16,5/17/16
tamabi018,5/17/16,,22,63,55,5/17/16,5/17/16
tamabi018,5/17/16,,35,29,52,5/17/16,5/17/16
tamabi018,5/17/16,,65,16,57,5/17/16,5/17/16
tamabi018,5/17/16,,73,26,57,5/17/16,5/17/16
tamabi018,5/17/16,,39,43,46,5/17/16,5/17/16
tamabi018,5/17/16,,27,49,62,5/17/16,5/17/16
tamabi018,5/17/16,,39,35,41,5/17/16,5/17/16
tamabi018,5/17/16,,22,35,41,5/17/16,5/17/16
tamabi018,5/17/16,,34,0,46,5/17/16,5/17/16
tamabi018,5/17/16,,39,39,61,5/17/16,5/17/16
tamabi018,5/17/16,,19,57,54,5/17/16,5/17/16
tamabi018,5/17/16,,30,26,58,5/17/16,5/17/16
tamabi018,5/17/16,,88,42,54,5/17/16,5/17/16
tamabi018,5/17/16,,90,57,53,5/17/16,5/17/16
tamabi018,5/17/16,,34,38,55,5/17/16,5/17/16
tamabi018,5/17/16,,40,45,65,5/17/16,5/17/16
tamabi018,5/17/16,,67,21,67,5/17/16,5/17/16
tamabi018,5/17/16,,100,18,76,5/17/16,5/17/16
tamabi018,5/17/16,,100,61,67,5/17/16,5/17/16
tamabi018,5/17/16,,32,51,68,5/17/16,5/17/16
tamabi018,5/17/16,,21,40,45,5/17/16,5/17/16
tamabi018,5/17/16,,39,18,47,5/17/16,5/17/16
tamabi018,5/17/16,,26,0,24,5/17/16,5/17/16
tamabi018,5/17/16,,32,36,21,5/17/16,5/17/16
tamabi018,5/17/16,,36,58,14,5/17/16,5/17/16
tamabi018,5/17/16,,42,36,74,5/17/16,5/17/16
tamabi018,5/17/16,,40,55,42,5/17/16,5/17/16
tamabi018,5/17/16,,50,45,55,5/17/16,5/17/16
tamabi018,5/17/16,,30,60,41,5/17/16,5/17/16
tamabi018,5/17/16,,40,55,57,5/17/16,5/17/16
tamabi018,5/17/16,,38,76,62,5/17/16,5/17/16
tamabi018,5/17/16,,38,34,62,5/17/16,5/17/16
tamabi018,5/17/16,,38,61,64,5/17/16,5/17/16
tamabi018,5/17/16,,29,49,62,5/17/16,5/17/16
tamabi018,5/17/16,,28,53,73,5/17/16,5/17/16
tamabi018,5/17/16,,50,48,71,5/17/16,5/17/16
tamabi018,5/17/16,,42,37,77,5/17/16,5/17/16
tamabi018,5/17/16,,31,45,63,5/17/16,5/17/16
tamabi018,5/17/16,,42,47,68,5/17/16,5/17/16
tamabi018,5/17/16,,48,47,56,5/17/16,5/17/16
tamabi018,5/17/16,,37,50,67,5/17/16,5/17/16
tamabi018,5/17/16,,43,52,67,5/17/16,5/17/16
tamabi018,5/17/16,,57,31,74,5/17/16,5/17/16
tamabi018,5/17/16,,30,63,66,5/17/16,5/17/16
tamabi018,5/17/16,,46,31,69,5/17/16,5/17/16
tamabi018,5/17/16,,40,13,62,5/17/16,5/17/16
tamabi018,5/17/16,,39,39,61,5/17/16,5/17/16
tamabi018,5/17/16,,45,46,82,5/17/16,5/17/16
tamabi018,5/17/16,,52,51,75,5/17/16,5/17/16
tamabi018,5/17/16,,63,77,55,5/17/16,5/17/16
tamabi018,5/17/16,,43,9,43,5/17/16,5/17/16
tamabi018,5/17/16,,100,47,44,5/17/16,5/17/16
tamabi018,5/17/16,,47,26,46,5/17/16,5/17/16
tamabi018,5/17/16,,45,44,36,5/17/16,5/17/16
tamabi018,5/17/16,,24,62,47,5/17/16,5/17/16
tamabi018,5/17/16,,17,51,33,5/17/16,5/17/16
tamabi018,5/17/16,,17,34,48,5/17/16,5/17/16
tamabi018,5/17/16,,18,35,24,5/17/16,5/17/16
tamabi018,5/17/16,,29,52,47,5/17/16,5/17/16
tamabi018,5/17/16,,54,29,13,5/17/16,5/17/16
tamabi018,5/17/16,,45,20,23,5/17/16,5/17/16
tamabi018,5/17/16,,51,1,35,5/17/16,5/17/16
tamabi018,5/17/16,,37,5,39,5/17/16,5/17/16
tamabi018,5/17/16,,31,6,41,5/17/16,5/17/16
tamabi018,5/17/16,,28,14,49,5/17/16,5/17/16
tamabi018,5/17/16,,52,10,52,5/17/16,5/17/16
tamabi018,5/17/16,,46,9,45,5/17/16,5/17/16
tamabi018,5/17/16,,39,11,44,5/17/16,5/17/16
tamabi018,5/17/16,,70,21,48,5/17/16,5/17/16
tamabi018,5/17/16,,38,18,41,5/17/16,5/17/16
tamabi018,5/17/16,,42,0,43,5/17/16,5/17/16
tamabi018,5/17/16,,40,26,44,5/17/16,5/17/16
tamabi018,5/17/16,,45,5,29,5/17/16,5/17/16
tamabi018,5/17/16,,55,16,30,5/17/16,5/17/16
tamabi018,5/17/16,,86,26,32,5/17/16,5/17/16
tamabi018,5/17/16,,53,29,48,5/17/16,5/17/16
tamabi018,5/17/16,,29,23,51,5/17/16,5/17/16
tamabi018,5/17/16,,29,78,47,5/17/16,5/17/16
tamabi018,5/17/16,,22,39,60,5/17/16,5/17/16
tamabi018,5/17/16,,23,20,10,5/17/16,5/17/16
tamabi018,5/17/16,,43,4,40,5/17/16,5/17/16
tamabi018,5/17/16,,30,69,68,5/17/16,5/17/16
tamabi018,5/17/16,,24,53,73,5/17/16,5/17/16
tamabi018,5/17/16,,33,50,80,5/17/16,5/17/16
tamabi018,5/17/16,,28,72,77,5/17/16,5/17/16
tamabi018,5/17/16,,31,96,74,5/17/16,5/17/16
tamabi018,5/17/16,,39,67,70,5/17/16,5/17/16
tamabi018,5/17/16,,69,81,76,5/17/16,5/17/16
tamabi018,5/17/16,,33,70,67,5/17/16,5/17/16
tamabi018,5/17/16,,29,39,53,5/17/16,5/17/16
tamabi018,5/17/16,,26,33,39,5/17/16,5/17/16
tamabi018,5/17/16,,21,22,10,5/17/16,5/17/16
tamabi018,5/17/16,,36,33,80,5/17/16,5/17/16
tamabi018,5/17/16,,42,88,78,5/17/16,5/17/16
tamabi018,5/17/16,,20,54,58,5/17/16,5/17/16
tamabi018,5/17/16,,18,37,75,5/17/16,5/17/16
tamabi018,5/17/16,,38,83,47,5/17/16,5/17/16
tamabi018,5/17/16,,90,0,38,5/17/16,5/17/16
tamabi018,5/17/16,,47,72,48,5/17/16,5/17/16
tamabi018,5/17/16,,22,56,39,5/17/16,5/17/16
tamabi018,5/17/16,,21,51,29,5/17/16,5/17/16
tamabi018,5/17/16,,33,28,18,5/17/16,5/17/16
tamabi018,5/17/16,,31,55,28,5/17/16,5/17/16
tamabi018,5/17/16,,31,42,31,5/17/16,5/17/16
tamabi018,5/17/16,,24,51,31,5/17/16,5/17/16
tamabi018,5/17/16,,34,35,11,5/17/16,5/17/16
tamabi018,5/17/16,,45,42,12,5/18/16,5/18/16
tamabi018,5/17/16,,38,16,30,5/18/16,5/18/16
tamabi018,5/17/16,,31,44,27,5/18/16,5/18/16
tamabi018,5/17/16,,33,7,19,5/18/16,5/18/16
tamabi018,5/17/16,,43,29,29,5/18/16,5/18/16
tamabi018,5/17/16,,66,8,25,5/18/16,5/18/16
tamabi018,5/17/16,,70,0,26,5/18/16,5/18/16
tamabi018,5/17/16,,14,30,59,5/18/16,5/18/16
tamabi018,5/17/16,,36,62,51,5/18/16,5/18/16
tamabi018,5/18/16,,20,23,48,5/18/16,5/18/16
tamabi018,5/18/16,,27,19,25,5/18/16,5/18/16
tamabi018,5/18/16,,77,20,48,5/18/16,5/18/16
tamabi018,5/18/16,,55,6,40,5/18/16,5/18/16
tamabi018,5/18/16,,32,1,21,5/18/16,5/18/16
tamabi018,5/18/16,,49,33,60,5/18/16,5/18/16
tamabi018,5/18/16,,72,0,57,5/18/16,5/18/16
tamabi018,5/18/16,,75,0,54,5/18/16,5/18/16
tamabi018,5/18/16,,52,0,49,5/18/16,5/18/16
tamabi018,5/18/16,,61,0,40,5/18/16,5/18/16
tamabi018,5/18/16,,36,0,42,5/18/16,5/18/16
tamabi018,5/18/16,,44,10,4,5/18/16,5/18/16
tamabi018,5/18/16,,39,1,2,5/18/16,5/18/16
tamabi018,5/18/16,,59,4,0,5/18/16,5/18/16
tamabi018,5/18/16,,51,4,0,5/18/16,5/18/16
tamabi018,5/18/16,,45,25,0,5/18/16,5/18/16
tamabi018,5/18/16,,64,26,26,5/18/16,5/18/16
tamabi018,5/18/16,,38,8,19,5/18/16,5/18/16
tamabi018,5/18/16,,50,29,61,5/18/16,5/18/16
tamabi018,5/18/16,,43,37,32,5/18/16,5/18/16
tamabi018,5/18/16,,40,23,29,5/18/16,5/18/16
tamabi018,5/18/16,,61,18,23,5/18/16,5/18/16
